(('동묘앞역', '2016-08-15'), [99.0, 166.0, 286.0, 537.0, 698.0, 929.0, 1212.0, 1435.0, 1659.0, 1652.0, 1605.0, 1465.0, 1317.0, 1005.0, 626.0, 430.0, 347.0, 312.0, 198.0])
(('잠실역', '2016-08-25'), [736.0, 4716.0, 10140.0, 14899.0, 10995.0, 7520.0, 7533.0, 7007.0, 7441.0, 7505.0, 8081.0, 9423.0, 12679.0, 17843.0, 13780.0, 10822.0, 9629.0, 8132.0, 4008.0])
(('신림역', '2016-08-11'), [1836.0, 4319.0, 11678.0, 16628.0, 9508.0, 5605.0, 4975.0, 5007.0, 5298.0, 4995.0, 5745.0, 6579.0, 8634.0, 13677.0, 13115.0, 8457.0, 8143.0, 8654.0, 5382.0])
(('당고개역', '2016-08-24'), [388.0, 1150.0, 2883.0, 2892.0, 1728.0, 1238.0, 1075.0, 1059.0, 1127.0, 1056.0, 1350.0, 1328.0, 1550.0, 2131.0, 2121.0, 1439.0, 1242.0, 1297.0, 735.0])
(('잠실역', '2016-08-05'), [752.0, 4552.0, 9239.0, 14708.0, 10884.0, 7628.0, 7774.0, 7508.0, 8397.0, 8285.0, 8816.0, 10608.0, 13520.0, 18637.0, 15574.0, 10739.0, 8895.0, 9001.0, 4770.0])
(('양재역', '2016-08-16'), [330.0, 2201.0, 6702.0, 13093.0, 6059.0, 3161.0, 2972.0, 2905.0, 3221.0, 3431.0, 3556.0, 3682.0, 5800.0, 11068.0, 7165.0, 4503.0, 4047.0, 3270.0, 1372.0])
(('신림역', '2016-08-09'), [1834.0, 4170.0, 12059.0, 17055.0, 9188.0, 5382.0, 4781.0, 4819.0, 5276.0, 4770.0, 5528.0, 6376.0, 7902.0, 12904.0, 13202.0, 8601.0, 8036.0, 8267.0, 4782.0])
(('잠원역', '2016-08-15'), [47.0, 161.0, 154.0, 269.0, 343.0, 313.0, 359.0, 446.0, 434.0, 386.0, 411.0, 395.0, 433.0, 498.0, 336.0, 313.0, 256.0, 257.0, 142.0])
(('강변역', '2016-08-16'), [632.0, 2902.0, 6466.0, 8700.0, 6498.0, 5631.0, 5059.0, 5208.0, 5511.0, 4848.0, 5061.0, 5396.0, 6239.0, 8528.0, 7545.0, 5233.0, 5140.0, 4110.0, 2007.0])
(('미아사거리역', '2016-08-21'), [366.0, 847.0, 1127.0, 1892.0, 2569.0, 2507.0, 2518.0, 2723.0, 2870.0, 2851.0, 2985.0, 3110.0, 3247.0, 3258.0, 2991.0, 2770.0, 2288.0, 2001.0, 1067.0])
(('신도림역', '2016-08-23'), [1996.0, 3388.0, 9558.0, 12519.0, 6949.0, 4941.0, 4750.0, 5262.0, 5337.0, 5042.0, 5760.0, 6194.0, 7915.0, 13709.0, 11301.0, 7169.0, 7084.0, 6452.0, 3421.0])
(('서울역', '2016-08-22'), [1262.0, 4169.0, 11221.0, 18666.0, 9763.0, 7179.0, 7272.0, 7471.0, 7135.0, 6759.0, 8240.0, 8023.0, 9643.0, 16997.0, 10713.0, 6988.0, 6589.0, 4780.0, 2525.0])
(('수서역', '2016-08-08'), [250.0, 883.0, 2141.0, 3218.0, 1497.0, 1102.0, 954.0, 998.0, 1008.0, 984.0, 1048.0, 1204.0, 1651.0, 2582.0, 2034.0, 1226.0, 1073.0, 955.0, 494.0])
(('낙성대역', '2016-08-07'), [252.0, 697.0, 804.0, 1477.0, 2118.0, 2153.0, 1883.0, 2188.0, 2574.0, 2204.0, 2208.0, 2406.0, 2573.0, 2606.0, 2314.0, 2077.0, 2294.0, 2095.0, 1289.0])
(('구로디지털단지역', '2016-08-11'), [1690.0, 3150.0, 9687.0, 20173.0, 11178.0, 4938.0, 4055.0, 4046.0, 4889.0, 4556.0, 4800.0, 5056.0, 7403.0, 15953.0, 12358.0, 7567.0, 7048.0, 7025.0, 3942.0])
(('봉천역', '2016-08-17'), [727.0, 1556.0, 4436.0, 5833.0, 3336.0, 1981.0, 1685.0, 1769.0, 2016.0, 1876.0, 2264.0, 2363.0, 2935.0, 4499.0, 3654.0, 2568.0, 2314.0, 2376.0, 1206.0])
(('잠실나루역', '2016-08-22'), [249.0, 1485.0, 3757.0, 4370.0, 2451.0, 1889.0, 1722.0, 1820.0, 1682.0, 1699.0, 1861.0, 2042.0, 2389.0, 3440.0, 2888.0, 1901.0, 1664.0, 1400.0, 687.0])
(('종합운동장역', '2016-08-22'), [166.0, 870.0, 2286.0, 3070.0, 1550.0, 1009.0, 970.0, 904.0, 978.0, 1312.0, 1310.0, 1365.0, 1703.0, 2717.0, 2211.0, 1082.0, 1081.0, 973.0, 509.0])
(('미아역', '2016-08-07'), [260.0, 531.0, 692.0, 1264.0, 1371.0, 1572.0, 1117.0, 1416.0, 1379.0, 1314.0, 1340.0, 214.0, 1322.0, 1298.0, 1186.0, 1040.0, 1027.0, 937.0, 560.0])
(('을지로4가역', '2016-08-22'), [65.0, 499.0, 1329.0, 3862.0, 2410.0, 1660.0, 1549.0, 1457.0, 1465.0, 1548.0, 1575.0, 1776.0, 2030.0, 3693.0, 2367.0, 1066.0, 758.0, 524.0, 304.0])
(('뚝섬역', '2016-08-25'), [272.0, 976.0, 2549.0, 6212.0, 2838.0, 1413.0, 1262.0, 1107.0, 1345.0, 1317.0, 1447.0, 1691.0, 2226.0, 4940.0, 2980.0, 1733.0, 1687.0, 1405.0, 753.0])
(('경복궁역', '2016-08-15'), [80.0, 358.0, 525.0, 993.0, 1579.0, 2036.0, 2302.0, 2638.0, 2737.0, 2592.0, 2604.0, 2366.0, 2543.0, 2117.0, 1561.0, 1365.0, 1564.0, 995.0, 334.0])
