(('서울역', '2016-09-03'), [1009.0, 2810.0, 4136.0, 6319.0, 8055.0, 7895.0, 8782.0, 10386.0, 10847.0, 9995.0, 10984.0, 11348.0, 10870.0, 10044.0, 7907.0, 6953.0, 6880.0, 6120.0, 3180.0])
(('강변역', '2016-09-03'), [573.0, 2720.0, 3197.0, 4658.0, 6059.0, 6514.0, 7150.0, 7615.0, 7948.0, 7724.0, 8283.0, 7843.0, 8486.0, 7933.0, 6781.0, 6458.0, 5910.0, 4621.0, 2197.0])
(('봉천역', '2016-09-22'), [731.0, 1532.0, 4728.0, 6309.0, 3671.0, 2118.0, 1856.0, 1992.0, 2036.0, 1904.0, 2208.0, 2556.0, 3146.0, 4413.0, 3908.0, 2569.0, 2516.0, 2332.0, 1429.0])
(('학여울역', '2016-09-11'), [17.0, 60.0, 98.0, 273.0, 695.0, 1109.0, 956.0, 1139.0, 1066.0, 927.0, 801.0, 645.0, 261.0, 207.0, 169.0, 209.0, 109.0, 89.0, 49.0])
(('구의역', '2016-09-04'), [253.0, 605.0, 679.0, 1214.0, 1603.0, 1526.0, 1405.0, 1563.0, 1677.0, 1622.0, 1647.0, 1755.0, 1784.0, 1838.0, 1652.0, 1455.0, 1570.0, 1259.0, 794.0])
(('신설동역', '2016-09-13'), [392.0, 791.0, 2511.0, 5225.0, 2904.0, 2112.0, 2117.0, 2200.0, 2373.0, 2534.0, 2710.0, 3038.0, 3339.0, 3540.0, 1963.0, 1253.0, 1019.0, 1003.0, 595.0])
(('구파발역', '2016-09-01'), [439.0, 2116.0, 4949.0, 4653.0, 2686.0, 1600.0, 1319.0, 1424.0, 1335.0, 1317.0, 1340.0, 1768.0, 2422.0, 2516.0, 2742.0, 1677.0, 1504.0, 1463.0, 1000.0])
(('불광역', '2016-09-28'), [521.0, 1151.0, 3598.0, 4798.0, 2976.0, 1932.0, 1857.0, 2003.0, 2215.0, 2182.0, 2122.0, 2523.0, 2898.0, 4120.0, 3693.0, 2194.0, 1938.0, 1674.0, 1123.0])
(('양재역', '2016-09-07'), [337.0, 2141.0, 7748.0, 14208.0, 7264.0, 3871.0, 3585.0, 3064.0, 3871.0, 3901.0, 4048.0, 4959.0, 6918.0, 12970.0, 8219.0, 5000.0, 4656.0, 3833.0, 1800.0])
(('성신여대입구역', '2016-09-08'), [337.0, 1374.0, 4119.0, 6118.0, 3361.0, 2402.0, 2768.0, 2507.0, 2315.0, 2612.0, 2631.0, 3205.0, 4149.0, 5774.0, 4588.0, 3076.0, 3074.0, 3225.0, 1803.0])
(('홍제역', '2016-09-29'), [480.0, 1299.0, 3863.0, 5278.0, 3087.0, 2032.0, 1881.0, 1804.0, 1927.0, 1890.0, 1780.0, 2534.0, 2771.0, 3890.0, 2965.0, 2253.0, 1863.0, 1666.0, 1154.0])
(('한양대역', '2016-09-28'), [66.0, 403.0, 1165.0, 4528.0, 3334.0, 3346.0, 1418.0, 2202.0, 1901.0, 1776.0, 1903.0, 2480.0, 3228.0, 3069.0, 1581.0, 1184.0, 1546.0, 1125.0, 539.0])
(('동대문역', '2016-09-28'), [1206.0, 1598.0, 3545.0, 6929.0, 6639.0, 5689.0, 5318.0, 5270.0, 5674.0, 6112.0, 5938.0, 6073.0, 7234.0, 7398.0, 5787.0, 3898.0, 3245.0, 2640.0, 2098.0])
(('도림천역', '2016-09-13'), [24.0, 60.0, 443.0, 302.0, 107.0, 93.0, 87.0, 114.0, 85.0, 90.0, 157.0, 215.0, 172.0, 190.0, 91.0, 52.0, 53.0, 58.0, 39.0])
(('상계역', '2016-09-15'), [204.0, 534.0, 944.0, 1044.0, 870.0, 998.0, 1392.0, 1405.0, 1488.0, 1453.0, 1518.0, 1364.0, 1390.0, 1229.0, 1147.0, 925.0, 867.0, 800.0, 522.0])
(('이대역', '2016-09-30'), [213.0, 581.0, 1919.0, 3532.0, 3846.0, 3078.0, 2530.0, 3107.0, 3168.0, 2541.0, 3201.0, 3699.0, 4303.0, 4698.0, 3452.0, 2320.0, 2293.0, 2003.0, 1153.0])
