서울역,37.5545168,126.9706483,기상청,0.0001564275504103692
종로5가역,37.570988,127.001921,강남,6.968743440994749e-05
길음역,37.603185,127.024914,광진,5.359557680994582e-05
을지로4가역,37.567418,126.998048,강남,8.18844010003391e-07
구의역,37.537145,127.086135,광진,6.259503609993063e-06
교대역,37.492975,127.013814,기상청,0.0009537720422407611
아현역,37.557382,126.956083,기상청,0.000585988531840311
독립문역,37.574453,126.957918,기상청,2.8102721440055387e-05
대림역,37.493366,126.894906,구로,3.0248900010041543e-05
일원역,37.483869,127.084032,강남,1.1154932009954436e-05
종합운동장역,37.51105099999999,127.073774,강남,0.0004106256432095591
가락시장역,37.492467,127.118742,동대문,1.0100319609996932e-05
노원역,37.656349,127.063354,도봉,1.4888793960062038e-05
명동역,37.560965,126.986464,기상청,9.51951462398247e-05
미아사거리역,37.613251,127.030084,강동,0.00011134681440996152
동대입구역,37.559051,127.005032,강남,2.285796100021584e-07
숙대입구역,37.545097,126.971987,기상청,0.0004238739792405372
한성대입구역,37.588374,127.005907,동대문,0.00040425525720998276
동작역,37.502816,126.980368,남현,0.0013110844392098787
